server_name,owner,object_name,last_ddl_time,status,object_type
TCHQTSDW,APEX_030200,HTMLDB,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,HTMLDB_LOGIN,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,DEVELOPMENT_SERVICE_HOME_LOGIN,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,DEVELOPMENT_SERVICE_SIGNUP,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,Z,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,G,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,P,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,WWV_FLOW_COPY,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,WWV_FLOW_COPY_LOV,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,WWV_FLOW_COPY_PAGE_ITEM,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,WWV_FLOW_COPY_BUTTON,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,WWV_FLOW_SEED_TRANSLATIONS,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,WWV_FLOW_SYNC_TRANSLATIONS,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,APEX_ADMIN,2011/09/17,VALID,PROCEDURE
TCHQTSDW,APEX_030200,HTMLDB_ADMIN,2011/09/17,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_RS2_ROLLUP_H,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,INSERT_DATE,2017/03/09,VALID,PROCEDURE
TCHQTSDW,IMPEXP,P_TBS_SIZES,2014/01/07,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_FIZZ_BILLING_MONTH_T,2017/03/09,VALID,PROCEDURE
