server_name,owner,table_name,last_analyzed,size_mb,num_rows,object_type
TCHQTSDW,MMBU_USA_A2W_REPORTING,RLS_RTD_SUB_ZERO_UPDATE,2017/09/14,1,16557,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,MVPTL_UNIQUE_MOBILE_30D,2017/09/14,0,285,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_RL_MN_TEMP05,,58,,TABLE
TCHQTSDW,MMBUDW_MIGRATION,MIGRATION_INTERNL_PRDCT_CD,2016/07/26,1470,10249961,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,VPTL_STD_MSG_DAILY,2017/09/14,11,168772,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_ROUTER_LOG_STATUS_02,2015/03/16,0,0,TABLE
TCHQTSDW,SYSMAN,MGMT_ERROR_MASTER,2015/01/21,0,12,TABLE
TCHQTSDW,SYSMAN,MGMT_IP_ELEM_PARAM_CLASSES,2015/01/21,0,116,TABLE
TCHQTSDW,SYSMAN,MGMT_LICENSE_DEFINITIONS,2015/01/21,0,59,TABLE
TCHQTSDW,SYSMAN,MGMT_METRIC_DEPENDENCY_DEF,2015/01/21,0,16,TABLE
TCHQTSDW,SYSMAN,MGMT_POLICIES,2015/01/21,1,3258,TABLE
TCHQTSDW,SYSMAN,MGMT_LOADER_DESIGNATORS,2015/01/21,0,40,TABLE
TCHQTSDW,SYSMAN,AQ$_MGMT_LOADER_QTABLE_S,2015/01/21,0,1,TABLE
TCHQTSDW,SYSMAN,MGMT_PAF_JOBTYPES,2015/01/21,0,2,TABLE
TCHQTSDW,SYSMAN,MGMT_DM_RULETEMPLATES,2015/01/21,0,19,TABLE
TCHQTSDW,SYSMAN,MGMT_PARAMETERS,2015/01/21,0,83,TABLE
TCHQTSDW,SYSMAN,MGMT_CS_KEYWORD,2015/01/21,0,3,TABLE
TCHQTSDW,SYSMAN,MGMT_CREDENTIALS2,2015/03/08,0,15,TABLE
TCHQTSDW,SYSMAN,MGMT_ALL_TARGET_PROPS,2015/01/21,0,5,TABLE
TCHQTSDW,SYSMAN,MGMT_TARGET_AGENT_ASSOC,2015/01/21,0,4,TABLE
TCHQTSDW,SYSMAN,MGMT_TARGET_ROLLUP_TIMES,2017/09/14,0,364,TABLE
TCHQTSDW,APEX_030200,WWV_FLOW_ALT_CONFIG_PICK,2011/09/17,0,37,TABLE
TCHQTSDW,APEX_030200,WWV_FLOW_TOPLEVEL_TABS,2011/09/17,0,5,TABLE
TCHQTSDW,APEX_030200,WWV_FLOW_TREES,2011/09/17,0,3,TABLE
TCHQTSDW,APEX_030200,WWV_FLOW_LISTS_OF_VALUES$,2011/09/17,0,959,TABLE
TCHQTSDW,APEX_030200,WWV_FLOW_PAGE_PLUGS,2012/10/01,6,7416,TABLE
TCHQTSDW,APEX_030200,WWV_FLOW_STANDARD_ICONS,2011/09/17,0,319,TABLE
TCHQTSDW,APEX_030200,WWV_COLUMN_EXCEPTIONS,2011/09/17,0,3,TABLE
TCHQTSDW,APEX_030200,WWV_MIG_FRM_XMLTAGTABLEMAP,2011/09/17,0,36,TABLE
TCHQTSDW,APEX_030200,WWV_MIG_OLB,2011/09/17,0,0,TABLE
TCHQTSDW,SCOTT,SALGRADE,2012/10/01,0,5,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,DAILY_MVIEW_REFRESH_BKUP,2014/11/20,0,17,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_BP_201301,2014/11/24,400,5143170,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,ABC,2014/11/20,0,153,TABLE
TCHQTSDW,MMBUDW_MIGRATION,MESSAGE_TX_DETAIL_BI262,2016/12/08,2,3895,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_JCP_REPOST,2014/11/21,9,23667,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_RLS_201403_OLD,2014/11/24,10,234772,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,CALENDAR,2014/11/24,0,4229,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,ROUTER_STATUS_CODES,2014/11/24,0,26,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,TMP_IPHONE_CAMPAIGN_02,2014/11/24,400,5910825,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,TMP_IPHONE_FAILURES,2014/11/24,1,31658,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,QR_MIGRATION_SUMMARY_TEST,2014/11/24,0,1121,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_RL_MOBILE_NUMBER_00,2014/11/20,184,2952989,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_RL_MOBILE_NUMBER_04,2014/11/20,211,2952989,TABLE
TCHQTSDW,MMBU_ATL_CM_QRPRE,FUNCTION_CALL_LOG,2013/02/11,0,105,TABLE
TCHQTSDW,REPORTING,TABLE_FUNCTION_DESCRIBE,2013/02/12,0,215,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_ROUTER_LOG_201303,2014/11/24,138,3430657,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_ROLLUP_201303,2014/11/24,50,2351118,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_201303_OLD,2014/11/24,79,3430657,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,CANADA_AREA_CODES,2014/11/20,0,36,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,JCP_DUPLICATES_MT_1023_1718,2014/11/20,1,2058,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,PRA_AR_TEMP,2014/11/20,0,35,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,PORTAL_REPORT_SCRIPTS,2017/01/10,0,65,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,REPORT_DATES,2017/09/14,0,1,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SCHEDULE_TEST,2014/11/21,0,6,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,PORTAL_REPORT_CRITERIA,2015/06/05,0,19,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,UNIQUE_STATUS_INFO,2014/11/22,52,475664,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,UNIQUE_OUTBOUND,2014/11/22,0,1015,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SMS_DISCOUNT,2014/11/21,0,72,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SMS_ZONES,2014/11/21,0,30,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,PREMIERE_GLOBAL_BILLING,2014/11/20,0,564,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,FIN_CINGULAR_FINANCIAL_DETAIL,2014/11/20,624,1009664,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SC_EXCLUDE,2014/11/21,0,8,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,CINGULAR_NPA_NXX_MAP,2014/11/20,13,126942,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TASK_EXECUTORS,2014/11/21,0,73,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,UNIQUE_MMC_URL,2014/11/22,4,33076,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,JECO_TN_ADDRESS_LISTS,2014/11/20,0,12,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,DOBSON_BL_REMOVAL_LOG,2014/11/20,0,2625,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,DOBSON_BL_REMOVAL_LIST,2014/11/20,27,886456,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,CREATED_CMO_PRODUCTS,2014/11/20,0,1,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,KBROWN_HISTORICAL_RENEWS,2014/11/20,0,1360,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,OUTAGE_REPORT,2014/11/20,0,205,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,AKOO_MOBILE_20080421_2,2014/11/20,0,2290,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,REPORTS_PAGE_DISCLAIMER,2014/11/20,0,1,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,BATCH_SQL,2014/11/20,0,1,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,MESSAGE_COUNT_VALIDATION,2017/08/01,0,10831,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,ROUTER_SUMMARY_JANBAK,2014/11/20,35,272401,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,ROUTER_SUMMARY_2_JANBAK,2014/11/20,33,273880,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TEST,2014/11/21,0,0,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,CARRIER_TEST_DEVICES,2014/11/20,0,22,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TEST_IMP_JCP_PII_DATA,2014/11/21,0,15,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TEST_TMP_ROUTER_SUMMARY_2,2014/11/21,14,122844,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,DAILY_MVIEW_SOURCE,2017/07/16,4,78838,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TEST_JCP_WKLY_PII_SNAPSHOT,2014/11/21,0,925,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,DBM_DELAY_COUNT_CORE,2014/11/20,2,41208,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,DAILY_MVIEW_REFRESH,2015/07/30,0,10,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,JCP_PII_BKUP_20110526,2014/11/20,656,1740657,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,PORTAL_REPORTS_LOG,2015/04/09,0,1851,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RLS_SUBID_SUB_1,2014/11/20,1,11275,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,LATENCY_REPORT_CONFIG,2017/08/16,0,13,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RLS_LATENCY_ARCH_0828,2014/11/20,1,21429,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,PREMIUM_SUCCESS_RATE,2014/11/20,3,39378,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RCM_OUTGOING_20121008_0835,2014/11/20,7,83503,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RCM_INCOMING_20121022_0849,2014/11/20,0,21,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RCM_OUTGOING_20121029_0846,2014/11/20,22,275318,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RCM_INCOMING_20121029_0846,2014/11/20,0,22,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,PLAN_TABLE,2016/08/03,2,1571,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,PORTAL_REPORT_BLOBS,2014/11/20,0,295,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,FILE_FEED_SQL_FIX,2014/11/20,0,21,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_MULTIPART_201302,2014/11/24,14,532952,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SILVER_POP_MESSAGE,2014/11/21,80,1128591,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,FILE_FEED_LIST_BKUP,2014/11/20,0,68,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_FIN_AMEX_COUNTRY_042014,2014/11/21,0,520,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_RLS_FAIL_201405,2014/11/24,1,45312,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,MVW_SC_CARR_FAIL_30D_AMEX,2017/09/14,0,89,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_201406_OLD,2014/11/24,15,124388,TABLE
