server_name,owner,object_name,last_ddl_time,status,object_type
QTSMMDB,APEX_030200,WWV_FLOW_SEED_TRANSLATIONS,2011/09/17,VALID,PROCEDURE
QTSMMDB,APEX_030200,WWV_FLOW_SYNC_TRANSLATIONS,2011/09/17,VALID,PROCEDURE
QTSMMDB,APEX_030200,APEX_ADMIN,2011/09/17,VALID,PROCEDURE
QTSMMDB,APEX_030200,HTMLDB_ADMIN,2011/09/17,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,ADD_MERCHANT_PERMISSIONS,2014/09/25,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,ADD_PERMISSIONS,2014/09/25,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,ADD_USER_PERMISSIONS,2014/12/02,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,AMEX_NIGHTLY_OPTOUT,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,DUMMY_CONNECT_LOG,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,FN_IMP_TO_OPTIN1P,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SEND_MAIL,2016/08/11,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SEND_MAIL2,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_ALS_1016,2015/06/04,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_ALS_FULL_1016,2015/06/04,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_AUTO_EMAIL_MIG,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_AUTO_MIG,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_BEBE_ALERT,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_COMP_MIG,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_CONNECT_TEMP,2014/09/01,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_CUSTCHAT_MIG,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_FIND_FIX_BAD_ALI,2016/02/18,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_FULL_EXTR_BRDCST_DASHBOARD,2014/09/01,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_GET_OPTIN_LIST_COUNTS,2017/02/02,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_IMP_TO_OPTIN,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_JCP_RESOLVE_CONFIRM_LIST,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_JCP_RESOLVE_CONF_452272,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_JCP_TWOWAY,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_LOAD_BROADCAST_PER_DAY,2014/09/01,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_MASS_EXTINCTION,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_MOVE_AL_INSERT_ROWS_FIX,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_MOVE_AL_INSERT_ROWS_NEW,2016/03/31,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_NOTIF_MIG,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_POPULATE_ALS,2016/03/10,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_PRAVEEN_TEST,2014/09/01,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_REOPTIN,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_SUBS_MIG,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_UPDATE_ALS_SUMMARY_FULL,2015/06/04,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_UPDATE_BROADCAST_DASHBOARD,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_UPDATE_BROADCAST_TST,2014/09/01,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_UPDATE_CM_MO_SUMMARY,2014/09/01,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_UPDATE_OPTIN_CT_DIFFS,2014/08/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_UPDATE_SHORTCODE_KEYWORD,2014/09/01,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_USER_ORG,2014/10/06,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_VOTE_MIG,2017/05/24,VALID,PROCEDURE
QTSMMDB,IMPEXP,P_TBS_SIZES,2013/04/03,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_REFRESH_ROUTES,2016/03/30,VALID,PROCEDURE
QTSMMDB,IMPEXP,SP_MONITOR_DB_BLOCKERS,2016/06/13,VALID,PROCEDURE
QTSMMDB,A2W_CORE,TEST_CUSTOMER_MIGRATE,2015/01/30,VALID,PROCEDURE
QTSMMDB,GENERICFTP_LOAD,SP_TRACFONE_DAILY_CSV,2016/08/31,VALID,PROCEDURE
QTSMMDB,GENERICFTP_LOAD,TEST_EMAIL,2014/08/27,VALID,PROCEDURE
QTSMMDB,GENERICFTP_LOAD,TRACFONE_DAILY_CSV,2014/08/27,VALID,PROCEDURE
QTSMMDB,INSIDERTXT,TEST_EMAIL,2014/09/01,VALID,PROCEDURE
QTSMMDB,INSIDERTXT,SP_SCRUB_COU_NUMBERS,2015/04/30,VALID,PROCEDURE
QTSMMDB,DBADMIN,SENDMAIL,2016/08/24,VALID,PROCEDURE
QTSMMDB,SQLTXPLAIN,PURGE_TRCA$_DICT_GTT,2016/08/09,VALID,PROCEDURE
QTSMMDB,TRACFONE_RTM,SP_LOAD_CHECKPOINT_DETAIL,2017/05/24,VALID,PROCEDURE
QTSMMDB,TRACFONE_RTM,SP_LOAD_RTM_COUNTERS,2017/05/24,VALID,PROCEDURE
QTSMMDB,WEATHERAPP,PRINTHELLO,2014/08/27,VALID,PROCEDURE
QTSMMDB,WEATHERAPP,UP_CING_J2ME_SUBS,2014/08/27,VALID,PROCEDURE
QTSMMDB,MMBU_USA_JCP,SP_INSERT_JCP_PII_DATA,2015/06/10,VALID,PROCEDURE
QTSMMDB,MMBU_USA_JCP,SP_INSERT_JCP_PII_PIVOT,2015/06/08,VALID,PROCEDURE
QTSMMDB,MMBU_USA_JCP,SP_INSERT_JCP_PII_STEP1,2014/10/10,VALID,PROCEDURE
QTSMMDB,MMBU_USA_JCP,SP_INSERT_PROCESS_LOG,2014/08/28,VALID,PROCEDURE
QTSMMDB,MMBU_USA_JCP,SP_JCP_PII_DATA,2015/04/16,VALID,PROCEDURE
