server_name,owner,table_name,last_analyzed,size_mb,num_rows,object_type
QTSMMDB,INSIDERTXT,ATT_COU_20141104_1013,2014/11/04,9,409596,TABLE
QTSMMDB,LOAD_TEST,URL_1,2015/04/24,0,1241,TABLE
QTSMMDB,LOAD_TEST,URL_2,2015/04/24,41,144850,TABLE
QTSMMDB,LOAD_TEST,URL_3,2015/04/24,17,64937,TABLE
QTSMMDB,LOAD_TEST,URL_7,2015/04/24,7,24342,TABLE
QTSMMDB,LOAD_TEST,ROUTER_LOG_TR,2015/04/24,104,368398,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160616_1010,2016/06/16,7,347343,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160313_1005,2016/03/13,8,463684,TABLE
QTSMMDB,CAMPAIGN_MANAGER,MO_FORWARD_OAUTH_CLIENT_TOKEN,2017/09/14,0,1,TABLE
QTSMMDB,CNS,HELP3356,2015/06/09,0,572,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20151127_1010,2015/11/27,9,406877,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160105_1005,2016/01/05,7,448295,TABLE
QTSMMDB,A2W_MR,ROUTER_CLIENT_DATA,2014/10/08,0,2,TABLE
QTSMMDB,A2W_MR,ROUTER_ID,2014/10/08,35,337620,TABLE
QTSMMDB,A2W_MR,MT_IN_TMP_NUMBERS_2,2014/10/08,0,1,TABLE
QTSMMDB,A2W_MR,DR_FETCH_FAIL_RECIPIENTS,2014/10/08,0,4,TABLE
QTSMMDB,A2W_MR,ROUTER_DEPLOYS_ISSUE,2014/10/08,0,7,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160202_1005,2016/02/02,7,450783,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160221_1010,2016/02/21,9,403392,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20150924_1005,2015/09/24,7,429372,TABLE
QTSMMDB,A2W_CORE,COMCAST_USER,2014/10/08,0,196,TABLE
QTSMMDB,A2W_CORE,CARRIERS,2016/12/28,0,236,TABLE
QTSMMDB,A2W_CORE,LOG_T,2014/10/08,0,7,TABLE
QTSMMDB,PREMIUM_BILLING,SUBSCRIPTIONS,2014/10/08,34,273067,TABLE
QTSMMDB,PREMIUM_BILLING,AC_CHANNELS_SHORTCODES,2014/10/08,0,1,TABLE
QTSMMDB,PREMIUM_BILLING,TMP_MISBILLED_BA_200901,2014/10/08,0,641,TABLE
QTSMMDB,PREMIUM_BILLING,ALLTEL_MDN_RECORD_FILE,2014/10/08,0,154,TABLE
QTSMMDB,PREMIUM_BILLING,PRODUCTS_VZW_RENEWAL_MESSAGE,2014/10/08,0,86,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20151113_1010,2015/11/13,9,403898,TABLE
QTSMMDB,A2W_CORE,CUSTOMERS_GLB,2015/09/14,0,667,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160315_1005,2016/03/15,8,463940,TABLE
QTSMMDB,A2W_MR,CREATE_MT_OUT_DATA_LOG,2017/07/31,18,224454,TABLE
QTSMMDB,A2W_MR,ROUTER_DEPLOYS_VODA,2014/10/08,0,1148,TABLE
QTSMMDB,A2W_MR,DR_JOB_STATUS,2017/09/14,0,5,TABLE
QTSMMDB,A2W_MR,MO_ROUTES_ERS,2014/10/08,2,11802,TABLE
QTSMMDB,A2W_MR,CALL_PARTNER_REQUESTS,2014/10/08,0,29,TABLE
QTSMMDB,A2W_MR,RECIPIENT_CALL_LOG_TAGS,2014/10/08,0,12,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160929_1005,2016/09/29,8,509862,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20150621_1005,2015/06/21,7,405534,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160206_1010,2016/02/06,9,405721,TABLE
QTSMMDB,CAMPAIGN_MANAGER,OPTIN_LISTS,2017/08/28,57489,852592197,TABLE PARTITION
QTSMMDB,INSIDERTXT,ATT_COU_20150720_1010,2015/07/20,9,407124,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20151025_1005,2015/10/25,7,449957,TABLE
QTSMMDB,MMBU_USA_OTTPLATFORM,OTT_ACCOUNT,2015/06/19,0,1,TABLE
QTSMMDB,LOAD_TEST,ROUTER_LOG_3FILE,2015/04/23,17,65711,TABLE
QTSMMDB,LOAD_TEST,ROUTER_LOG_7FILE,2015/04/23,7,24358,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150518_1010,2015/05/18,9,405671,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20150223_1005,2015/02/23,7,431325,TABLE
QTSMMDB,A2W_MR,BLOCKED_URLS,2017/09/14,0,0,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150126_1010,2015/01/26,9,410480,TABLE
QTSMMDB,CUSTOMERMGT,OLD_CM_SHORTCODE_CUSTOMER,2014/10/08,0,1056,TABLE
QTSMMDB,CUSTOMERMGT,CM_CAF_STATUSES,2010/02/24,0,3888,TABLE
QTSMMDB,CUSTOMERMGT,CM_PERMISSION_ROLES,2014/10/08,0,129,TABLE
QTSMMDB,TRACFONE_ILD,LOOKUP_RETRY,2014/10/08,0,4,TABLE
QTSMMDB,CROWLEY,MOVE_HISTORY,2016/09/23,72,743271,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150520_1010,2015/05/20,9,405639,TABLE
QTSMMDB,GENERICFTP_LOAD,GFI_APPLOG,2017/09/12,5110,31738259,TABLE PARTITION
QTSMMDB,GENERICFTP_LOAD,GFI_BATCH,2017/04/25,120,296500,TABLE
QTSMMDB,GENERICFTP_LOAD,GFI_APPLOG_OLD,2014/10/09,1984,16252969,TABLE
QTSMMDB,GENERICFTP_LOAD,GFTP_FILE_STATUS_OLD,2014/10/08,27,141852,TABLE
QTSMMDB,GENERICFTP_LOAD,GFTP_SERVER,2017/09/14,0,8,TABLE
QTSMMDB,GENERICFTP_LOAD,GFTP_OPTIN_00030000,2014/10/08,22,278300,TABLE
QTSMMDB,GENERICFTP_LOAD,GFTP_CHECK_FILE_DROP,2014/10/08,0,44,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20140622_1005,2014/10/08,8,454246,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20140628_1010,2014/10/08,8,393011,TABLE
