server_name,owner,table_name,last_analyzed,size_mb,num_rows,object_type
TYPHO,BRAT,SUBBILLING_UPDATE_BSGW_2_16,2017/08/29,17,139496,TABLE
TYPHO,BRAT,CORDR_RCMATCHED_082006,2017/08/29,23,608281,TABLE
TYPHO,BRAT,TMP_KEYWORD_RPT,2015/11/15,324,2226260,TABLE
TYPHO,BRAT,TMP_SUBS,2015/11/15,320,3016400,TABLE
TYPHO,BRAT,RDR_TEMP_CO62006,2017/08/29,200,2274926,TABLE
TYPHO,BRAT,BAR_PROCESSSTATUS,2017/08/29,5,16111,TABLE
TYPHO,BRAT,BAR_FILE_PARAMETERS,2017/08/29,1,1296,TABLE
TYPHO,BRAT,CING_CANCEL_SUBS_MAR_2008,2017/08/29,5,6730,TABLE
TYPHO,BRAT,RECONCILEDM,2017/08/29,17,296427,TABLE
TYPHO,BRAT,PREMIUMAUTH_CING_SEPT11,2017/08/29,144,11855,TABLE
TYPHO,BRAT,RDR_VZWDOCIDS_072006_DEDUPED,2017/08/29,3,28036,TABLE
TYPHO,BRAT,TMP_CANCEL_SUBS,2017/08/29,1,68,TABLE
TYPHO,BRAT,MATCHYTD_FEB_2006_VZW,2017/08/29,18,95294,TABLE
TYPHO,BRAT,FEB_2006_VZW_RECON_TBL,2017/08/29,288,1917379,TABLE
TYPHO,BRAT,MATCHREV_JUN_2006_VZW,2017/08/29,264,1697280,TABLE
TYPHO,BRAT,TMP_ATT_SUBS_PAID_JAN_2010,2017/08/29,377,793676,TABLE
TYPHO,BRAT,DADAMOBILE_PREMIUM_302,2017/08/29,15,87251,TABLE
TYPHO,BRAT,RECONCILEDM_ALLTEL_OCT_2006,2017/08/29,1,2948,TABLE
TYPHO,BRAT,CARRIERDETAIL_REJECT,2017/08/29,27,16894,TABLE
TYPHO,BRAT,RECONCILEDM_CINGORG_SEP2006,2017/08/29,1,0,TABLE
TYPHO,BRAT,NEW_MATCH_PREMIUM_YTD,2017/08/29,1,126,TABLE
TYPHO,BRAT,TMP_ATT_PD_INACTIVE_FEB2010,2017/08/29,424,710397,TABLE
TYPHO,BRAT,PREMIUMAUTHCINGQMOBILE200605,2017/08/29,55,135295,TABLE
TYPHO,BRAT,CARRIERNOTIFICATION_NEW,2017/08/29,87,3886,TABLE
TYPHO,BRAT,TMP_DUP_MESSAGES,2017/08/29,1,3397,TABLE
TYPHO,BRAT,CARRSUBSCRIPTION_DUPS,2017/08/29,1,772,TABLE
TYPHO,BRAT,RDR_CO_UNMTCHD_NR_082006B,2017/08/29,1,0,TABLE
TYPHO,EDWTGTADM,V1,2017/09/09,23,583090,TABLE
TYPHO,EDWTGTADM,MTH_07JUN,2017/09/09,4268,7326520,TABLE
TYPHO,EDWTGTADM,ERROR_SOURCE_PROTOCOLS,2017/09/09,0,88,TABLE
TYPHO,EDWTGTADM,CARRIERS,2017/09/09,0,220,TABLE
TYPHO,EDWSTGADM,JOB,2017/08/29,169,214296,TABLE
TYPHO,EDWSTGADM,DELIVERY,2017/08/29,80,269520,TABLE
TYPHO,EDWADM,PREMIUMAUTHTXCONTROL_CLEAN,2017/08/29,0,0,TABLE
TYPHO,EDWADM,TEST1,2017/08/29,23,43043,TABLE
TYPHO,EDWADM,TMP_MTH_RECENT,2017/08/29,3896,6969602,TABLE
TYPHO,EDWADM,TMP_MTH_WRK_20141231,2017/08/29,0,0,TABLE
TYPHO,EDWADM,MMGMSGLOG_DR,2017/08/29,0,0,TABLE
TYPHO,EDWADM,SYNIVERSE,2017/08/29,0,7652,TABLE
TYPHO,EDWADM,MTHW_YF,2017/08/29,8,18413,TABLE
TYPHO,EDWADM,ZTMP_MTH_HOURLY,2017/08/29,14,50888,TABLE
TYPHO,EDWADM,MTHW,2017/08/29,4922,25415180,TABLE
TYPHO,EDWADM,CLONETABLES,2017/08/29,0,28,TABLE
TYPHO,EDWPUBRPT,MCDN_DEACT_RPT_CREATION_V1,2017/09/09,0,9507,TABLE
TYPHO,EDWPUBRPT,CP_MDN_DATA_DAILY_V1,2017/09/09,784,12740070,TABLE
TYPHO,EDWPUBRPT,REPORT_SCHEDULE_STATUS_PREMIUM,2017/09/09,0,1,TABLE
TYPHO,EDWPUBRPT,REPORT_SCHEDULE_STATUS_DEACT,2017/09/09,0,1,TABLE
TYPHO,EDWPUBRPT,BTESTTABLE,2017/09/09,0,0,TABLE
TYPHO,EDWPUBRPT,MCDN_DEACT_DOWNLOADS_WRK,2017/09/09,0,0,TABLE
TYPHO,EDWPUBRPT,REPORT_SCHEDULE_STATUS_EDW,2017/09/09,0,1,TABLE
TYPHO,EDWPUBRPT,DEVICE_DATA,2017/09/09,5,15306,TABLE
TYPHO,EDWDBENGUSR,DSSMDOBJLOCK,2017/08/29,0,0,TABLE
TYPHO,EDWDBENGUSR,DSSMDJRNLNKS,2017/08/29,0,0,TABLE
TYPHO,EDWDBENGUSR,OPTIN_EVENT,2017/08/29,0,0,TABLE PARTITION
TYPHO,EDWDBENGUSR,DSSMDOBJDEPN,2017/08/29,1,3778,TABLE
TYPHO,EDWDBENGUSR,TMP_RENEWS_JJF,2017/08/29,0,75,TABLE
TYPHO,EDWDBENGUSR,TMP_VZW_NORETRY2,2017/08/29,0,837,TABLE
TYPHO,EDWDBENGUSR,TMP_VZWCORRELATIONISSUE,2017/08/29,1,2822,TABLE
TYPHO,EDWDBENGUSR,TMP_PAYVIA_TRANS2,2017/08/29,0,746,TABLE
TYPHO,EDWDBENGUSR,TMP_CLIENT_STATUS,2017/08/29,0,790,TABLE
TYPHO,EDWDBENGUSR,TMP_ROGERS_MTH,2017/08/29,12,17543,TABLE
TYPHO,EDWDBENGUSR,TMP_RETRIES_VZWEXPIRES,2017/08/29,0,456,TABLE
TYPHO,EDWDBENGUSR,MADDY71888,2017/08/29,0,3196,TABLE
TYPHO,EDWDBENGUSR,TMP_50249_RETRIES,2017/08/29,2,24269,TABLE
TYPHO,EDWDBENGUSR,TMP_CHECKPREMIUMRETRIES,2017/08/29,30,266545,TABLE
TYPHO,EDWDBENGUSR,TMP_SUBS_63422,2017/08/29,0,1627,TABLE
TYPHO,EDWDBENGUSR,PREMIUMAUTHTXLOG_CURRENT,2017/08/29,0,0,TABLE
TYPHO,EDWDBENGUSR,SUB1,2017/08/29,0,140,TABLE
TYPHO,EDWDBENGUSR,TMP_GET_EXPECTED_RENEWS,2017/08/29,88,1865813,TABLE
TYPHO,EDWDBENGUSR,TMP_TRAFFIC_SC,2017/08/29,0,142,TABLE
TYPHO,EDWDBENGUSR,TMP_SUBS_SUB_JJF3,2017/08/29,16,44374,TABLE
TYPHO,EDWTSEUSER,I2SMS_TMP,2017/08/29,0,4252,TABLE
TYPHO,EDWTSEUSER,YFU_TMP_TID,2017/08/29,16,423103,TABLE
TYPHO,EDWTSEUSER,YFU_TMP_2011,2017/08/29,0,5223,TABLE
TYPHO,EDWTSEUSER,MDN_SC,2017/08/29,0,0,TABLE
